transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag
1850,10085,20046,43863.62,2026-02-04 19:49:23.295295,635,UPI,0
1851,10077,20042,34544.63,2026-01-23 10:22:23.295295,52,IMPS,0
1852,10017,20067,12283.53,2026-02-18 19:38:23.295295,243,NEFT,0
1853,10047,20005,3437.87,2026-01-06 14:25:23.295295,908,UPI,0
1854,10094,20021,11129.53,2025-12-25 19:14:23.295295,391,RTGS,0
1855,10046,20065,21434.85,2026-02-28 01:30:23.295295,470,UPI,0
1856,10046,20047,25985.61,2026-01-30 22:25:23.295295,863,UPI,0
1857,10034,20046,14763.59,2026-01-30 15:57:23.295295,69,UPI,0
1858,10088,20024,47124.14,2026-01-14 23:52:23.295295,421,IMPS,0
1859,10050,20058,22368.13,2026-02-24 21:07:23.295295,413,IMPS,0
1860,10011,20026,11731.4,2026-01-03 14:14:23.295295,285,UPI,0
1861,10092,20072,13176.83,2026-03-04 04:50:23.295295,792,IMPS,0
1862,10083,20018,4306.6,2026-02-27 15:52:23.295295,261,UPI,0
1863,10031,20090,23220.89,2026-02-04 13:59:23.295295,59,NEFT,0
1864,10009,20044,27288.65,2026-02-11 02:07:23.295295,632,NEFT,1
1865,10023,20091,40606.44,2026-01-09 04:38:23.295295,635,UPI,0
1866,10062,20053,20897.7,2026-01-04 05:24:23.295295,172,NEFT,0
1867,10067,20056,17794.18,2025-12-30 18:11:23.295295,711,IMPS,0
1868,10071,20064,1247.05,2025-12-26 14:58:23.295295,270,RTGS,0
1869,10000,20058,8557.37,2026-01-27 05:28:23.295295,853,IMPS,0
1870,10056,20010,4074.85,2026-01-21 21:50:23.295295,234,RTGS,0
1871,10000,20001,4235.63,2025-12-27 10:18:23.295295,990,RTGS,0
1872,10041,20085,38073.66,2026-02-07 05:15:23.295295,805,IMPS,0
1873,10074,20035,11817.84,2026-01-02 20:12:23.295295,251,RTGS,0
1874,10033,20021,42330.65,2026-01-11 17:41:23.295295,976,RTGS,0
1875,10038,20035,47649.04,2026-03-04 13:38:23.295295,564,UPI,0
1876,10054,20008,15192.8,2026-02-20 04:47:23.295295,466,NEFT,0
1877,10090,20078,34389.51,2026-02-24 23:30:23.295295,619,NEFT,0
1878,10097,20091,35911.22,2025-12-30 07:39:23.295295,508,IMPS,0
1879,10014,20066,20605.31,2026-01-20 17:53:23.295295,138,RTGS,0
1880,10057,20071,6033.52,2026-01-14 22:19:23.295295,69,IMPS,0
1881,10096,20001,20878.36,2026-01-02 04:40:23.295295,763,IMPS,0
1882,10013,20041,46985.57,2026-02-17 03:29:23.295295,549,RTGS,0
1883,10023,20095,22686.97,2026-01-15 13:01:23.295295,402,NEFT,0
1884,10091,20020,30592.22,2025-12-27 08:51:23.295295,894,NEFT,0
1885,10029,20042,14424.16,2026-02-26 16:04:23.295295,443,UPI,0
1886,10031,20048,38001.28,2026-01-15 18:02:23.295295,346,RTGS,0
1887,10097,20077,26886.53,2026-02-21 18:11:23.295295,442,UPI,0
1888,10021,20020,45070.49,2025-12-27 15:57:23.295295,758,IMPS,0
1889,10025,20074,49316.58,2026-02-02 18:00:23.295295,122,NEFT,0
1890,10031,20093,42069.17,2026-02-27 23:14:23.295295,451,RTGS,0
1891,10052,20071,26758.54,2026-02-06 01:44:23.295295,41,IMPS,0
1892,10077,20088,32679.32,2026-02-16 02:16:23.295295,445,IMPS,0
1893,10007,20010,2868.87,2026-02-04 21:08:23.295295,603,UPI,0
1894,10067,20064,19599.59,2025-12-28 19:36:23.295295,3,IMPS,0
1895,10033,20048,21803.93,2026-01-29 10:20:23.295295,552,UPI,0
1896,10016,20022,5046.06,2026-02-08 16:52:23.295295,664,UPI,1
1897,10094,20018,20784.98,2026-03-04 16:01:23.295295,847,NEFT,0
1898,10012,20005,12808.39,2026-02-01 16:17:23.295295,235,NEFT,0
1899,10067,20024,23729.99,2026-01-07 22:28:23.295295,527,UPI,0
1900,10030,20092,16065.88,2025-12-29 04:27:23.295295,849,IMPS,0
1901,10078,20010,13172.43,2026-01-08 23:53:23.295295,357,RTGS,0
1902,10001,20072,6083.47,2026-01-03 19:21:23.295295,876,UPI,0
1903,10097,20015,42434.52,2026-02-17 06:37:23.295295,436,RTGS,1
1904,10065,20100,35753.24,2026-01-03 05:22:23.295295,791,RTGS,0
1905,10032,20062,44364.9,2026-01-19 10:07:23.295295,939,RTGS,0
1906,10029,20096,27306.65,2025-12-28 07:48:23.295295,40,NEFT,0
1907,10093,20008,24172.03,2026-03-01 14:47:23.295295,543,UPI,0
1908,10040,20017,8935.7,2026-01-30 19:15:23.295295,826,RTGS,0
1909,10021,20081,3098.36,2026-01-13 12:54:23.295295,161,RTGS,0
1910,10071,20000,44470.9,2026-01-02 18:39:23.295295,16,NEFT,1
1911,10031,20010,28794.18,2026-01-19 04:18:23.295295,427,RTGS,0
1912,10005,20075,40730.17,2026-01-23 16:26:23.295295,161,IMPS,0
1913,10072,20033,41369.57,2026-01-06 10:39:23.295295,788,IMPS,0
1914,10081,20017,22980.54,2026-02-03 16:50:23.295295,774,NEFT,0
1915,10023,20031,19280.33,2026-02-14 23:19:23.295295,86,UPI,0
1916,10035,20062,44790.52,2026-01-16 02:31:23.295295,236,IMPS,0
1917,10003,20009,42435.31,2026-02-03 21:56:23.295295,663,IMPS,0
1918,10083,20060,18469.19,2026-01-12 10:09:23.295295,802,IMPS,0
1919,10090,20060,17738.31,2026-01-20 11:36:23.295295,953,RTGS,0
1920,10058,20070,41415.04,2026-01-04 18:03:23.295295,529,NEFT,0
1921,10007,20080,13745.06,2026-01-30 21:21:23.295295,604,IMPS,0
1922,10030,20042,22007.61,2025-12-25 22:21:23.295295,333,RTGS,0
1923,10003,20099,35833.37,2026-01-23 03:33:23.295295,87,IMPS,0
1924,10044,20056,25551.7,2026-02-09 03:23:23.295295,693,RTGS,0
1925,10052,20091,42989.45,2026-02-22 11:03:23.295295,447,IMPS,0
1926,10010,20061,17442.7,2025-12-28 14:38:23.295295,459,RTGS,1
1927,10086,20069,47444.55,2026-01-03 13:19:23.295295,589,RTGS,0
1928,10069,20040,6750.42,2026-01-27 18:54:23.295295,862,UPI,0
1929,10080,20088,6554.78,2026-01-09 04:19:23.295295,238,RTGS,0
1930,10049,20041,2531.93,2026-02-25 04:10:23.295295,130,UPI,0
1931,10059,20001,19019.74,2026-01-30 15:21:23.295295,370,NEFT,0
1932,10014,20002,11060.44,2026-02-05 14:14:23.295295,775,NEFT,0
1933,10036,20033,19435.32,2026-01-24 02:38:23.295295,691,UPI,0
1934,10003,20043,14635.52,2026-02-15 20:08:23.295295,367,IMPS,0
1935,10068,20011,30328.86,2026-02-09 02:02:23.295295,186,RTGS,0
1936,10062,20021,307.92,2026-02-02 07:02:23.295295,596,RTGS,0
1937,10027,20074,33899.72,2026-01-01 06:00:23.295295,9,UPI,1
1938,10091,20079,18835.8,2026-02-06 22:32:23.295295,246,RTGS,0
1939,10049,20047,33175.3,2026-02-23 21:31:23.295295,345,NEFT,0
1940,10070,20054,13323.34,2026-01-12 15:19:23.295295,859,UPI,0
1941,10082,20059,8890.62,2026-01-11 09:56:23.295295,75,NEFT,0
1942,10045,20060,14267.35,2025-12-31 10:53:23.295295,387,IMPS,0
1943,10001,20097,29721.72,2026-03-03 15:41:23.295295,903,NEFT,0
1944,10083,20095,10775.05,2026-01-24 11:47:23.295295,60,RTGS,1
1945,10089,20037,30703.95,2026-02-08 16:16:23.295295,446,IMPS,0
1946,10025,20059,8114.14,2026-01-19 16:12:23.295295,292,NEFT,0
1947,10062,20071,24639.42,2026-01-01 16:05:23.295295,997,UPI,0
1948,10022,20022,3619.42,2026-01-06 05:33:23.295295,522,UPI,0
1949,10052,20004,16641.23,2026-01-17 10:40:23.295295,219,RTGS,0
1950,10096,20089,9907.79,2026-01-15 05:59:23.295295,38,NEFT,0
1951,10013,20004,10610.69,2026-02-06 08:19:23.295295,599,UPI,0
1952,10019,20053,27145.59,2026-01-27 13:20:23.295295,129,UPI,0
1953,10061,20006,40777.84,2026-01-29 07:43:23.295295,181,RTGS,0
1954,10099,20070,44136.65,2026-01-19 19:03:23.295295,928,NEFT,0
1955,10071,20003,44879.18,2026-02-20 14:04:23.295295,469,RTGS,0
1956,10009,20056,29934.87,2026-02-14 07:56:23.295295,561,RTGS,1
1957,10052,20067,29505.56,2026-01-24 14:50:23.295295,914,UPI,0
1958,10053,20079,30906.37,2026-01-10 00:01:23.295295,553,NEFT,0
1959,10006,20097,32528.29,2026-02-03 10:11:23.295295,337,IMPS,0
1960,10049,20050,16220.19,2026-01-21 10:53:23.295295,809,UPI,0
1961,10068,20044,36448.55,2025-12-28 13:45:23.295295,980,IMPS,0
1962,10009,20013,48392.53,2026-01-04 17:01:23.295295,267,RTGS,0
1963,10027,20027,1354.61,2026-01-16 13:40:23.295295,119,NEFT,0
1964,10016,20030,39310.16,2026-01-14 00:15:23.295295,440,IMPS,0
1965,10078,20022,6172.84,2026-01-23 18:01:23.295295,264,NEFT,0
1966,10091,20031,11581.9,2026-01-11 02:41:23.295295,238,IMPS,0
1967,10069,20045,12549.74,2026-01-27 02:29:23.295295,43,UPI,0
1968,10015,20077,29678.76,2026-01-11 21:32:23.295295,408,NEFT,0
1969,10031,20058,25922.69,2026-02-19 08:33:23.295295,627,IMPS,0
1970,10078,20019,14613.84,2026-02-01 22:31:23.295295,520,UPI,0
1971,10044,20069,26145.58,2026-01-29 06:41:23.295295,357,NEFT,1
1972,10033,20082,39883.66,2026-02-19 14:36:23.295295,230,RTGS,0
1973,10050,20034,44583.05,2026-02-02 23:28:23.295295,463,UPI,0
1974,10067,20084,12375.55,2026-01-02 07:37:23.295295,556,UPI,0
1975,10002,20057,33258.94,2026-01-09 00:36:23.295295,711,NEFT,0
1976,10002,20061,30840.57,2026-02-01 12:17:23.295295,665,NEFT,0
1977,10013,20025,45313.45,2026-01-18 06:31:23.295295,955,NEFT,0
1978,10004,20001,49794.21,2026-01-10 04:31:23.295295,889,UPI,0
1979,10082,20012,11667.53,2026-02-20 00:19:23.295295,229,UPI,0
1980,10097,20059,20245.76,2026-02-08 01:50:23.295295,674,RTGS,0
1981,10062,20006,29891.93,2026-01-27 23:52:23.295295,138,NEFT,0
1982,10080,20076,24596.07,2025-12-27 19:31:23.295295,581,RTGS,0
1983,10056,20070,43314.01,2026-01-21 21:09:23.295295,572,IMPS,0
1984,10098,20055,8199.17,2026-02-06 05:58:23.295295,816,NEFT,1
1985,10056,20081,16791.37,2026-01-20 20:08:23.295295,370,UPI,0
1986,10079,20075,1088.01,2026-01-23 11:27:23.295295,156,IMPS,0
1987,10054,20005,39990.38,2026-02-04 19:31:23.295295,98,NEFT,0
1988,10027,20095,41634.95,2026-03-03 05:10:23.295295,926,IMPS,0
1989,10038,20065,6772.73,2026-02-20 14:03:23.295295,118,UPI,0
1990,10082,20052,46273.58,2026-01-01 05:56:23.295295,70,IMPS,0
1991,10037,20047,48501.18,2026-02-07 15:54:23.295295,319,RTGS,0
1992,10041,20036,3840.38,2026-01-15 05:46:23.295295,485,UPI,0
1993,10048,20056,10997.04,2026-02-08 00:10:23.295295,880,RTGS,0
1994,10031,20058,46777.86,2026-01-23 07:49:23.295295,190,IMPS,0
1995,10051,20034,40435.11,2026-01-01 14:39:23.295295,781,IMPS,0
1996,10030,20030,42245.27,2026-02-20 23:59:23.295295,287,UPI,0
1997,10078,20029,15335.97,2026-02-12 20:37:23.295295,75,IMPS,0
1998,10063,20024,28574.96,2026-02-14 18:41:23.295295,52,RTGS,1
1999,10001,20048,10386.02,2026-02-08 03:39:23.295295,19,IMPS,0
2000,10046,20061,14878.84,2026-02-12 22:13:23.295295,891,UPI,0
2001,10055,20083,5083.02,2025-12-29 03:19:23.295295,562,UPI,0
2002,10020,20006,22104.09,2026-02-07 06:53:23.295295,152,RTGS,0
2003,10001,20083,17810.72,2025-12-26 14:14:23.295295,137,UPI,0
2004,10096,20021,34285.4,2025-12-27 09:26:23.295295,182,RTGS,0
2005,10014,20022,23439.3,2026-01-18 16:20:23.295295,221,IMPS,0
2006,10086,20042,12011.47,2026-02-06 16:26:23.295295,214,RTGS,0
2007,10032,20007,43764.24,2026-02-09 00:38:23.295295,755,UPI,0
2008,10034,20017,23622.98,2026-02-21 09:14:23.295295,201,NEFT,0
2009,10026,20019,8061.51,2026-03-03 21:24:23.295295,191,NEFT,0
2010,10100,20095,9896.05,2026-02-20 04:15:23.295295,447,RTGS,0
2011,10051,20025,49855.38,2026-02-14 23:42:23.295295,658,NEFT,0
2012,10027,20087,7122.86,2026-02-26 04:14:23.295295,944,RTGS,1
2013,10048,20087,43855.56,2026-01-09 10:27:23.295295,508,RTGS,0
2014,10005,20009,46693.76,2026-02-05 22:34:23.295295,681,IMPS,0
2015,10082,20064,34768.6,2026-01-01 02:29:23.295295,731,UPI,0
2016,10066,20036,34599.75,2026-01-08 05:11:23.295295,773,RTGS,0
2017,10076,20012,45648.55,2026-02-11 19:02:23.295295,596,IMPS,0
2018,10067,20046,42291.92,2026-02-20 18:10:23.295295,849,NEFT,0
2019,10078,20010,47012.6,2026-02-26 05:23:23.295295,392,UPI,0
2020,10001,20083,44256.59,2026-01-13 12:19:23.295295,412,IMPS,0
2021,10019,20002,41424.62,2026-01-20 01:38:23.295295,799,RTGS,1
2022,10026,20096,15140.51,2026-02-14 03:50:23.295295,372,UPI,0
2023,10041,20039,20073.42,2026-02-26 14:13:23.295295,911,NEFT,0
2024,10066,20085,22191.18,2026-01-08 03:58:23.295295,471,RTGS,0
2025,10025,20054,18927.83,2025-12-27 00:48:23.295295,491,RTGS,1
2026,10045,20071,22754.96,2026-01-10 15:20:23.295295,23,IMPS,0
2027,10028,20089,39536.33,2026-01-12 06:16:23.295295,666,UPI,0
2028,10072,20025,20724.64,2026-01-09 13:51:23.295295,509,UPI,0
2029,10063,20023,28277.79,2026-01-10 09:57:23.295295,415,UPI,0
2030,10034,20072,46404.56,2026-01-19 05:27:23.295295,792,IMPS,0
2031,10018,20049,4425.4,2026-01-06 18:33:23.295295,140,UPI,0
2032,10053,20075,27691.67,2026-02-27 13:23:23.295295,817,RTGS,0
2033,10026,20038,22851.58,2026-02-17 12:10:23.295295,463,NEFT,0
2034,10090,20082,15809.43,2026-01-20 12:52:23.295295,456,UPI,0
2035,10044,20060,27168.69,2026-01-07 09:25:23.295295,806,UPI,0
2036,10062,20072,31839.67,2025-12-31 19:38:23.295295,35,IMPS,0
2037,10079,20052,27005.18,2026-03-01 09:44:23.295295,18,IMPS,0
2038,10090,20028,22695.7,2025-12-26 07:40:23.295295,122,IMPS,0
2039,10038,20070,30019.33,2026-02-26 19:22:23.295295,566,UPI,0
2040,10095,20000,22308.54,2026-02-25 01:59:23.295295,612,NEFT,1
2041,10066,20066,23948.62,2026-02-06 04:48:23.295295,502,IMPS,0
2042,10091,20029,14672.7,2026-02-27 07:32:23.295295,488,IMPS,0
2043,10001,20039,15894.05,2026-02-10 19:17:23.295295,22,NEFT,0
2044,10042,20019,34588.63,2026-01-27 14:16:23.295295,705,RTGS,0
2045,10068,20058,26118.6,2026-02-09 01:13:23.295295,249,RTGS,0
2046,10015,20067,11904.04,2026-02-09 09:51:23.295295,37,NEFT,0
2047,10080,20047,6303.43,2026-02-09 06:11:23.295295,20,NEFT,0
2048,10099,20015,13423.09,2026-01-19 02:51:23.295295,812,RTGS,0
2049,10042,20047,36761.82,2026-01-30 18:04:23.295295,832,UPI,0
2050,10073,20047,16261.35,2026-01-21 23:03:23.295295,793,NEFT,1
2051,10059,20089,14140.64,2026-02-07 18:22:23.295295,716,RTGS,0
2052,10013,20006,27497.49,2026-01-26 20:27:23.295295,696,RTGS,0
2053,10063,20011,26903.56,2025-12-28 00:51:23.295295,180,RTGS,0
2054,10056,20091,4247.45,2026-02-06 17:07:23.295295,884,NEFT,0
2055,10063,20086,19064.93,2026-03-04 16:06:23.295295,924,NEFT,0
2056,10084,20080,8530.88,2026-02-20 16:13:23.295295,583,NEFT,0
2057,10023,20010,48891.02,2026-01-10 22:56:23.295295,941,IMPS,0
2058,10058,20039,23264.88,2026-02-10 02:40:23.295295,295,RTGS,0
2059,10035,20015,5131.16,2026-02-24 12:57:23.295295,849,IMPS,0
2060,10050,20019,45868.92,2026-02-05 13:42:23.295295,651,UPI,0
2061,10066,20000,37228.42,2026-02-21 12:43:23.295295,944,NEFT,0
2062,10054,20015,9402.12,2026-01-12 19:23:23.295295,237,RTGS,0
2063,10080,20052,27691.2,2026-02-02 04:50:23.295295,209,IMPS,0
2064,10084,20085,34592.97,2026-01-04 19:40:23.295295,256,NEFT,0
2065,10091,20048,30383.99,2026-03-01 14:18:23.295295,625,IMPS,0
2066,10028,20007,14675.51,2026-02-25 08:04:23.295295,511,UPI,0
2067,10010,20055,9746.02,2026-03-01 09:26:23.295295,526,RTGS,0
2068,10044,20033,49510.01,2026-01-08 18:46:23.295295,329,IMPS,0
2069,10098,20074,48175.21,2026-02-17 06:35:23.295295,903,NEFT,0
2070,10089,20015,35969.47,2026-02-19 05:38:23.295295,389,NEFT,0
2071,10081,20048,10150.4,2026-02-06 14:19:23.295295,592,IMPS,0
2072,10000,20036,12013.05,2026-02-26 17:08:23.295295,63,RTGS,1
2073,10005,20020,37676.95,2026-02-18 07:01:23.295295,673,UPI,0
2074,10043,20073,1485.0,2026-02-06 05:09:23.295295,781,RTGS,0
2075,10003,20043,46724.09,2026-02-06 20:54:23.295295,282,IMPS,0
2076,10022,20064,17587.57,2026-02-08 17:15:23.295295,346,UPI,0
2077,10036,20066,37628.73,2026-01-17 23:41:23.295295,358,UPI,0
2078,10060,20053,48408.94,2026-03-02 13:07:23.295295,911,UPI,0
2079,10051,20026,20577.38,2026-02-03 02:19:23.295295,632,IMPS,0
2080,10029,20005,41626.0,2026-01-27 17:43:23.295295,182,RTGS,0
2081,10025,20099,24809.55,2026-01-03 03:39:23.295295,590,IMPS,0
2082,10071,20012,5739.29,2026-03-03 22:02:23.295295,326,IMPS,0
2083,10061,20053,10439.42,2026-01-18 22:15:23.295295,959,RTGS,0
2084,10023,20049,1812.65,2026-01-14 22:34:23.295295,505,UPI,0
2085,10023,20093,34895.33,2026-01-28 17:14:23.295295,230,IMPS,0
2086,10016,20043,40191.24,2026-02-04 19:06:23.295295,365,NEFT,0
2087,10023,20089,9120.78,2026-01-13 02:32:23.295295,514,UPI,1
2088,10053,20057,8609.59,2026-02-08 04:57:23.295295,594,UPI,0
2089,10059,20016,25062.17,2026-01-15 12:59:23.295295,989,RTGS,0
2090,10085,20041,17869.85,2026-01-30 19:12:23.295295,228,UPI,0
2091,10059,20078,41765.5,2026-01-26 06:38:23.295295,29,IMPS,1
2092,10062,20013,36862.48,2026-02-09 04:49:23.295295,142,IMPS,0
2093,10043,20015,47527.16,2026-02-18 16:52:23.295295,729,NEFT,0
2094,10050,20062,42917.6,2026-01-01 20:19:23.295295,845,RTGS,0
2095,10015,20093,2853.92,2026-01-11 00:19:23.295295,862,RTGS,0
2096,10057,20098,1451.75,2026-02-01 20:35:23.295295,922,UPI,0
2097,10077,20094,42743.48,2026-02-20 18:11:23.295295,908,IMPS,0
2098,10033,20082,7668.96,2026-01-29 14:03:23.295295,204,RTGS,0
2099,10012,20034,181.21,2026-03-02 06:25:23.295295,854,RTGS,0
2100,10082,20025,9585.91,2026-01-13 17:57:23.295295,576,NEFT,0
2101,10098,20033,43557.55,2026-01-11 06:36:23.295295,621,RTGS,0
2102,10096,20097,35304.08,2026-02-12 17:39:23.295295,888,UPI,0
2103,10055,20030,13428.44,2026-01-31 12:54:23.295295,666,NEFT,0
2104,10068,20061,2696.96,2026-02-04 06:05:23.295295,557,NEFT,0
2105,10025,20065,20413.72,2026-01-11 12:35:23.295295,358,UPI,0
2106,10059,20075,26766.75,2026-01-23 09:39:23.295295,709,RTGS,0
2107,10084,20049,19243.15,2026-02-11 15:08:23.295295,221,NEFT,0
2108,10036,20024,27518.69,2026-01-16 12:56:23.295295,222,IMPS,0
2109,10037,20067,32921.56,2026-01-03 04:09:23.295295,179,IMPS,0
2110,10077,20052,19389.96,2026-01-03 00:04:23.295295,993,RTGS,0
2111,10037,20044,16940.8,2026-03-04 16:50:23.295295,848,UPI,0
2112,10070,20089,17935.94,2026-02-13 05:06:23.295295,128,RTGS,0
2113,10030,20072,25880.53,2026-02-11 02:11:23.295295,899,RTGS,0
2114,10011,20017,47345.24,2026-01-01 16:12:23.295295,388,UPI,0
2115,10050,20033,36576.75,2026-01-08 12:10:23.295295,449,UPI,0
2116,10013,20029,21909.28,2026-01-18 11:46:23.295295,391,IMPS,0
2117,10015,20100,36152.47,2026-01-22 23:39:23.295295,757,IMPS,0
2118,10063,20030,36756.82,2025-12-28 10:59:23.295295,860,NEFT,0
2119,10060,20063,23096.87,2026-02-12 09:19:23.295295,879,NEFT,0
2120,10036,20028,10736.8,2026-02-25 18:05:23.295295,314,IMPS,0
2121,10075,20032,40093.61,2026-01-24 18:03:23.295295,723,RTGS,0
2122,10026,20034,7055.93,2026-02-09 09:15:23.295295,823,UPI,0
2123,10007,20045,45629.9,2026-01-26 09:13:23.295295,761,IMPS,0
2124,10066,20013,324.23,2026-01-01 11:14:23.295295,119,RTGS,0
2125,10075,20053,43762.77,2026-02-14 13:09:23.295295,299,NEFT,0
2126,10080,20032,38647.43,2026-02-22 21:26:23.295295,332,NEFT,0
2127,10079,20085,11526.16,2026-01-08 18:32:23.295295,185,NEFT,0
2128,10027,20082,2753.47,2026-01-17 15:31:23.295295,902,UPI,0
2129,10023,20041,8910.32,2026-02-03 04:16:23.295295,307,RTGS,0
2130,10011,20058,30438.55,2026-02-28 18:50:23.295295,434,IMPS,0
2131,10081,20040,34665.18,2026-01-21 19:32:23.295295,879,IMPS,0
2132,10007,20088,29277.94,2026-02-01 20:02:23.295295,241,IMPS,0
2133,10067,20028,11828.29,2026-02-03 07:05:23.295295,1000,IMPS,0
2134,10043,20043,24865.82,2025-12-28 07:06:23.295295,591,IMPS,0
2135,10047,20013,17786.85,2026-02-14 20:58:23.295295,528,UPI,0
2136,10003,20052,30098.45,2026-03-04 11:34:23.295295,806,IMPS,0
2137,10089,20083,21273.11,2026-01-31 22:59:23.295295,957,NEFT,0
2138,10074,20099,5035.17,2026-01-28 13:36:23.295295,296,RTGS,0
2139,10046,20062,27213.65,2026-02-23 19:12:23.295295,821,IMPS,0
2140,10085,20024,21840.24,2026-01-29 15:37:23.295295,642,UPI,0
2141,10064,20042,19335.17,2026-02-28 23:44:23.295295,516,NEFT,0
2142,10062,20018,37800.4,2026-01-06 02:39:23.295295,739,RTGS,0
2143,10003,20052,24570.24,2026-01-09 14:52:23.295295,316,IMPS,0
2144,10039,20053,27251.53,2025-12-28 18:17:23.295295,784,NEFT,0
2145,10037,20000,32059.41,2026-02-02 05:46:23.295295,259,IMPS,0
2146,10031,20074,24367.53,2026-01-02 16:38:23.295295,909,UPI,0
2147,10001,20024,10057.36,2026-01-12 21:45:23.295295,637,RTGS,0
2148,10038,20093,2737.13,2026-01-11 05:01:23.295295,385,UPI,0
2149,10058,20055,25252.33,2026-02-01 23:50:23.295295,74,RTGS,0
2150,10022,20071,6805.78,2026-01-21 14:43:23.295295,633,UPI,0
2151,10070,20019,2893.18,2026-01-23 23:30:23.295295,171,RTGS,0
2152,10088,20076,29824.56,2026-02-19 15:41:23.295295,650,RTGS,0
2153,10046,20037,4492.58,2025-12-26 07:28:23.295295,454,RTGS,0
2154,10076,20090,11275.04,2026-01-28 01:23:23.295295,896,NEFT,0
2155,10011,20071,39394.05,2026-01-03 09:10:23.295295,73,NEFT,0
2156,10048,20031,36008.16,2026-03-04 01:51:23.295295,386,IMPS,0
2157,10065,20032,3524.1,2026-01-21 16:07:23.295295,303,IMPS,0
2158,10006,20023,6122.67,2026-02-03 05:01:23.295295,337,RTGS,0
2159,10068,20080,37279.47,2026-01-16 08:06:23.295295,936,RTGS,0
2160,10057,20085,20167.68,2026-01-03 05:07:23.295295,837,RTGS,0
2161,10046,20003,20931.18,2026-01-05 00:16:23.295295,8,RTGS,0
2162,10019,20004,32337.42,2026-02-21 20:29:23.295295,787,NEFT,0
2163,10020,20053,48387.8,2026-02-23 10:42:23.295295,955,UPI,0
2164,10042,20015,9831.28,2026-02-18 00:26:23.295295,230,UPI,0
2165,10011,20013,36296.28,2026-01-23 04:28:23.295295,78,UPI,0
2166,10016,20051,46045.23,2026-02-10 02:44:23.295295,488,RTGS,0
2167,10052,20041,46590.62,2026-02-06 00:29:23.295295,558,IMPS,0
2168,10016,20007,622.28,2026-02-21 20:39:23.295295,102,IMPS,0
2169,10026,20028,34360.74,2026-02-11 12:32:23.295295,99,RTGS,0
2170,10091,20048,45088.01,2026-01-16 10:41:23.295295,163,UPI,0
2171,10046,20092,42778.58,2026-02-15 07:04:23.295295,135,RTGS,0
2172,10063,20044,40812.29,2026-01-15 23:53:23.295295,914,UPI,0
2173,10092,20073,38474.82,2026-02-23 09:08:23.295295,209,RTGS,0
2174,10069,20038,24375.86,2026-03-03 03:13:23.295295,770,UPI,1
2175,10090,20018,44528.7,2025-12-27 03:24:23.295295,149,UPI,0
2176,10065,20095,8290.23,2026-02-15 23:35:23.295295,359,IMPS,0
2177,10013,20086,26105.56,2026-02-21 15:44:23.295295,487,UPI,0
2178,10086,20076,4369.15,2026-01-19 22:18:23.295295,480,NEFT,0
2179,10092,20067,34503.72,2026-01-11 18:19:23.295295,441,RTGS,1
2180,10077,20017,18595.39,2026-02-04 11:41:23.295295,15,IMPS,0
2181,10075,20077,21349.11,2025-12-26 22:39:23.295295,545,UPI,0
2182,10063,20020,102.66,2025-12-26 16:43:23.295295,986,RTGS,0
2183,10013,20070,37381.85,2026-01-06 07:30:23.295295,913,RTGS,0
2184,10095,20065,8949.3,2026-02-23 19:50:23.295295,100,IMPS,0
2185,10030,20067,30719.93,2026-02-10 12:46:23.295295,365,NEFT,0
2186,10044,20010,12580.4,2025-12-30 03:19:23.295295,659,IMPS,0
2187,10074,20037,5481.64,2026-01-28 17:38:23.295295,461,NEFT,0
2188,10052,20075,12394.18,2026-03-03 11:20:23.295295,708,RTGS,0
2189,10082,20046,43873.73,2026-03-03 12:01:23.295295,286,UPI,0
